danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.96,0.749,11,-3.881,0,0.251,0.0256,0.0,0.0889,0.703,124.563,audio_features,1c7MITQmNJTrvfbDSzWT6x,spotify:track:1c7MITQmNJTrvfbDSzWT6x,https://api.spotify.com/v1/tracks/1c7MITQmNJTrvfbDSzWT6x,https://api.spotify.com/v1/audio-analysis/1c7MITQmNJTrvfbDSzWT6x,170107,4
0.712,0.588,9,-5.332,0,0.0543,0.112,0.0,0.21,0.471,114.929,audio_features,5ZDIwpR2JMwuRM8xumtmxn,spotify:track:5ZDIwpR2JMwuRM8xumtmxn,https://api.spotify.com/v1/tracks/5ZDIwpR2JMwuRM8xumtmxn,https://api.spotify.com/v1/audio-analysis/5ZDIwpR2JMwuRM8xumtmxn,120035,4
0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,audio_features,1a73gcEg6h6Re6hHXoVltJ,spotify:track:1a73gcEg6h6Re6hHXoVltJ,https://api.spotify.com/v1/tracks/1a73gcEg6h6Re6hHXoVltJ,https://api.spotify.com/v1/audio-analysis/1a73gcEg6h6Re6hHXoVltJ,172138,4
0.818,0.435,4,-8.167,0,0.322,0.0755,0.0,0.207,0.282,130.046,audio_features,73f5rpLgydSRIvHzRLcJFF,spotify:track:73f5rpLgydSRIvHzRLcJFF,https://api.spotify.com/v1/tracks/73f5rpLgydSRIvHzRLcJFF,https://api.spotify.com/v1/audio-analysis/73f5rpLgydSRIvHzRLcJFF,192000,4
0.544,0.496,0,-12.032,1,0.21,0.13,0.0,0.166,0.314,103.148,audio_features,3kfhS2L56Wj8fBcu7xE47H,spotify:track:3kfhS2L56Wj8fBcu7xE47H,https://api.spotify.com/v1/tracks/3kfhS2L56Wj8fBcu7xE47H,https://api.spotify.com/v1/audio-analysis/3kfhS2L56Wj8fBcu7xE47H,203442,5
0.805,0.63,1,-6.467,0,0.174,0.225,0.0,0.204,0.567,129.232,audio_features,35gu7pEQ2gOLUvskspCD3Y,spotify:track:35gu7pEQ2gOLUvskspCD3Y,https://api.spotify.com/v1/tracks/35gu7pEQ2gOLUvskspCD3Y,https://api.spotify.com/v1/audio-analysis/35gu7pEQ2gOLUvskspCD3Y,241533,4
0.58,0.851,9,-3.17,0,0.238,0.318,0.0,0.101,0.861,76.704,audio_features,1Y1jtaZOJYgXBl7lKdLc9o,spotify:track:1Y1jtaZOJYgXBl7lKdLc9o,https://api.spotify.com/v1/tracks/1Y1jtaZOJYgXBl7lKdLc9o,https://api.spotify.com/v1/audio-analysis/1Y1jtaZOJYgXBl7lKdLc9o,107314,4
0.896,0.657,11,-5.334,0,0.327,0.0229,0.0,0.137,0.184,148.082,audio_features,0SdBkFh6u5IHIXqlBu0NyI,spotify:track:0SdBkFh6u5IHIXqlBu0NyI,https://api.spotify.com/v1/tracks/0SdBkFh6u5IHIXqlBu0NyI,https://api.spotify.com/v1/audio-analysis/0SdBkFh6u5IHIXqlBu0NyI,142703,4
0.773,0.635,10,-5.06,1,0.0452,0.0585,0.0,0.132,0.476,121.879,audio_features,2Gk6fi0dqt91NKvlzGsmm7,spotify:track:2Gk6fi0dqt91NKvlzGsmm7,https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7,https://api.spotify.com/v1/audio-analysis/2Gk6fi0dqt91NKvlzGsmm7,173253,4
0.909,0.564,2,-7.483,1,0.31,0.0107,0.0,0.109,0.548,146.94,audio_features,0zbGWzQkLY5wn4xyiLYEi0,spotify:track:0zbGWzQkLY5wn4xyiLYEi0,https://api.spotify.com/v1/tracks/0zbGWzQkLY5wn4xyiLYEi0,https://api.spotify.com/v1/audio-analysis/0zbGWzQkLY5wn4xyiLYEi0,192508,4
0.851,0.764,2,-2.876,1,0.365,0.0888,0.0,0.163,0.535,153.019,audio_features,1ytVc8fTgA7hAOOR0n4EH7,spotify:track:1ytVc8fTgA7hAOOR0n4EH7,https://api.spotify.com/v1/tracks/1ytVc8fTgA7hAOOR0n4EH7,https://api.spotify.com/v1/audio-analysis/1ytVc8fTgA7hAOOR0n4EH7,166581,4
0.842,0.857,2,-4.521,1,0.203,0.269,0.0,0.418,0.54,136.956,audio_features,2jmdxJ60YfV3fVemuLz7pD,spotify:track:2jmdxJ60YfV3fVemuLz7pD,https://api.spotify.com/v1/tracks/2jmdxJ60YfV3fVemuLz7pD,https://api.spotify.com/v1/audio-analysis/2jmdxJ60YfV3fVemuLz7pD,210339,4
0.612,0.649,1,-5.553,0,0.384,0.133,0.0,0.11,0.219,158.9,audio_features,4iEoDBAgMJIzest7VsDgmT,spotify:track:4iEoDBAgMJIzest7VsDgmT,https://api.spotify.com/v1/tracks/4iEoDBAgMJIzest7VsDgmT,https://api.spotify.com/v1/audio-analysis/4iEoDBAgMJIzest7VsDgmT,120793,4
0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,audio_features,4w2Furap0ZzaiK4J14E9sR,spotify:track:4w2Furap0ZzaiK4J14E9sR,https://api.spotify.com/v1/tracks/4w2Furap0ZzaiK4J14E9sR,https://api.spotify.com/v1/audio-analysis/4w2Furap0ZzaiK4J14E9sR,141639,4
0.876,0.528,9,-9.223,1,0.233,0.0619,0.0,0.0904,0.346,123.007,audio_features,0VJXWgw0GWsprapvlpbuyu,spotify:track:0VJXWgw0GWsprapvlpbuyu,https://api.spotify.com/v1/tracks/0VJXWgw0GWsprapvlpbuyu,https://api.spotify.com/v1/audio-analysis/0VJXWgw0GWsprapvlpbuyu,206890,4
0.677,0.658,2,-6.223,1,0.293,0.0538,0.0,0.167,0.164,189.976,audio_features,6Qc90FMwNUjJ2M893RdYUg,spotify:track:6Qc90FMwNUjJ2M893RdYUg,https://api.spotify.com/v1/tracks/6Qc90FMwNUjJ2M893RdYUg,https://api.spotify.com/v1/audio-analysis/6Qc90FMwNUjJ2M893RdYUg,168427,4
0.92,0.703,8,-4.976,1,0.357,0.00518,0.0,0.0893,0.853,140.012,audio_features,4b8zFITxLmN0rIbhuj5wub,spotify:track:4b8zFITxLmN0rIbhuj5wub,https://api.spotify.com/v1/tracks/4b8zFITxLmN0rIbhuj5wub,https://api.spotify.com/v1/audio-analysis/4b8zFITxLmN0rIbhuj5wub,138857,4
0.886,0.558,1,-7.806,1,0.346,0.00789,0.0,0.133,0.614,75.499,audio_features,6N7TGPYfGP2oxiy9Cpaz9G,spotify:track:6N7TGPYfGP2oxiy9Cpaz9G,https://api.spotify.com/v1/tracks/6N7TGPYfGP2oxiy9Cpaz9G,https://api.spotify.com/v1/audio-analysis/6N7TGPYfGP2oxiy9Cpaz9G,185453,4
0.736,0.769,11,-5.546,0,0.258,0.027,0.0,0.23,0.388,137.947,audio_features,5ZJGv7aGdIr9IGpxzSG18T,spotify:track:5ZJGv7aGdIr9IGpxzSG18T,https://api.spotify.com/v1/tracks/5ZJGv7aGdIr9IGpxzSG18T,https://api.spotify.com/v1/audio-analysis/5ZJGv7aGdIr9IGpxzSG18T,180870,4
0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,audio_features,79AHPJd8upvNxyK2qQcY8J,spotify:track:79AHPJd8upvNxyK2qQcY8J,https://api.spotify.com/v1/tracks/79AHPJd8upvNxyK2qQcY8J,https://api.spotify.com/v1/audio-analysis/79AHPJd8upvNxyK2qQcY8J,192819,4
0.94,0.652,5,-5.806,1,0.303,0.00226,0.0,0.0898,0.712,95.976,audio_features,53QRPT9Z42ALxGL1YGT9x1,spotify:track:53QRPT9Z42ALxGL1YGT9x1,https://api.spotify.com/v1/tracks/53QRPT9Z42ALxGL1YGT9x1,https://api.spotify.com/v1/audio-analysis/53QRPT9Z42ALxGL1YGT9x1,165765,4
0.518,0.557,1,-4.839,1,0.0332,0.0258,2.46e-06,0.156,0.216,111.865,audio_features,2gT2iF1YK5r54A2PDEXVv8,spotify:track:2gT2iF1YK5r54A2PDEXVv8,https://api.spotify.com/v1/tracks/2gT2iF1YK5r54A2PDEXVv8,https://api.spotify.com/v1/audio-analysis/2gT2iF1YK5r54A2PDEXVv8,218160,3
0.611,0.629,0,-5.928,0,0.0368,0.375,0.0,0.0942,0.553,142.986,audio_features,0hQyFpC8af9Dj89fEYkXPG,spotify:track:0hQyFpC8af9Dj89fEYkXPG,https://api.spotify.com/v1/tracks/0hQyFpC8af9Dj89fEYkXPG,https://api.spotify.com/v1/audio-analysis/0hQyFpC8af9Dj89fEYkXPG,200893,4
0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,audio_features,0eBFgRxyVSeuT4iyrbukdn,spotify:track:0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/tracks/0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/audio-analysis/0eBFgRxyVSeuT4iyrbukdn,239533,4
0.444,0.727,7,-5.177,1,0.0394,0.0361,0.0,0.114,0.519,79.912,audio_features,6VpH2prT3NGiK5pnpG2L3J,spotify:track:6VpH2prT3NGiK5pnpG2L3J,https://api.spotify.com/v1/tracks/6VpH2prT3NGiK5pnpG2L3J,https://api.spotify.com/v1/audio-analysis/6VpH2prT3NGiK5pnpG2L3J,183920,4
0.586,0.884,11,-4.105,1,0.0448,0.0171,0.0,0.108,0.665,129.938,audio_features,1cF5gDFBHOprIKwzFORNjH,spotify:track:1cF5gDFBHOprIKwzFORNjH,https://api.spotify.com/v1/tracks/1cF5gDFBHOprIKwzFORNjH,https://api.spotify.com/v1/audio-analysis/1cF5gDFBHOprIKwzFORNjH,160680,4
0.332,0.531,4,-6.09,1,0.0396,0.127,0.0,0.189,0.11,146.5,audio_features,2uHgCkaiHwZKl7tDBTVsyW,spotify:track:2uHgCkaiHwZKl7tDBTVsyW,https://api.spotify.com/v1/tracks/2uHgCkaiHwZKl7tDBTVsyW,https://api.spotify.com/v1/audio-analysis/2uHgCkaiHwZKl7tDBTVsyW,208759,4
0.671,0.418,6,-14.124,0,0.0371,0.187,0.215,0.132,0.607,91.866,audio_features,65M92JpTbAdHmTQm4jGaDa,spotify:track:65M92JpTbAdHmTQm4jGaDa,https://api.spotify.com/v1/tracks/65M92JpTbAdHmTQm4jGaDa,https://api.spotify.com/v1/audio-analysis/65M92JpTbAdHmTQm4jGaDa,222800,4
0.73,0.717,2,-6.551,1,0.0723,0.585,0.0,0.133,0.408,110.014,audio_features,7cPPeSxJ1VNAzUFH3Ms4Tm,spotify:track:7cPPeSxJ1VNAzUFH3Ms4Tm,https://api.spotify.com/v1/tracks/7cPPeSxJ1VNAzUFH3Ms4Tm,https://api.spotify.com/v1/audio-analysis/7cPPeSxJ1VNAzUFH3Ms4Tm,235636,4
0.626,0.583,0,-7.346,0,0.0318,0.276,0.0,0.141,0.428,87.977,audio_features,1ZpPaBDswjV3VSUKqLDXPE,spotify:track:1ZpPaBDswjV3VSUKqLDXPE,https://api.spotify.com/v1/tracks/1ZpPaBDswjV3VSUKqLDXPE,https://api.spotify.com/v1/audio-analysis/1ZpPaBDswjV3VSUKqLDXPE,228145,4
0.467,0.908,11,-4.164,0,0.0511,0.0419,0.0,0.277,0.459,160.036,audio_features,2neydrTb5GVPRHNNmW0iPP,spotify:track:2neydrTb5GVPRHNNmW0iPP,https://api.spotify.com/v1/tracks/2neydrTb5GVPRHNNmW0iPP,https://api.spotify.com/v1/audio-analysis/2neydrTb5GVPRHNNmW0iPP,195488,4
0.591,0.756,8,-4.573,1,0.0403,0.234,1.44e-06,0.097,0.46,139.991,audio_features,1UlwFwRrb4Kth3TwnjBAJV,spotify:track:1UlwFwRrb4Kth3TwnjBAJV,https://api.spotify.com/v1/tracks/1UlwFwRrb4Kth3TwnjBAJV,https://api.spotify.com/v1/audio-analysis/1UlwFwRrb4Kth3TwnjBAJV,183907,3
0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,6UoKX6uLJwhsnyTp5k5StP,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4
0.509,0.518,0,-7.843,1,0.0279,0.511,0.0,0.173,0.365,110.598,audio_features,2lJn77IeZAP9cmv6DPXOrL,spotify:track:2lJn77IeZAP9cmv6DPXOrL,https://api.spotify.com/v1/tracks/2lJn77IeZAP9cmv6DPXOrL,https://api.spotify.com/v1/audio-analysis/2lJn77IeZAP9cmv6DPXOrL,232133,4
0.368,0.863,11,-4.171,0,0.048,0.00428,1.94e-05,0.201,0.399,172.954,audio_features,6LaW2p9BxzbSGefvoW8Y4T,spotify:track:6LaW2p9BxzbSGefvoW8Y4T,https://api.spotify.com/v1/tracks/6LaW2p9BxzbSGefvoW8Y4T,https://api.spotify.com/v1/audio-analysis/6LaW2p9BxzbSGefvoW8Y4T,242596,4
0.674,0.561,4,-6.457,0,0.0274,0.487,0.0,0.116,0.383,138.02,audio_features,55a01VsdKH2OeSXLGy9wd5,spotify:track:55a01VsdKH2OeSXLGy9wd5,https://api.spotify.com/v1/tracks/55a01VsdKH2OeSXLGy9wd5,https://api.spotify.com/v1/audio-analysis/55a01VsdKH2OeSXLGy9wd5,193400,4
0.457,0.725,1,-5.979,1,0.0318,8.66e-05,0.000126,0.13,0.318,141.936,audio_features,4l5w5qGInIhwfvpYmPIYdK,spotify:track:4l5w5qGInIhwfvpYmPIYdK,https://api.spotify.com/v1/tracks/4l5w5qGInIhwfvpYmPIYdK,https://api.spotify.com/v1/audio-analysis/4l5w5qGInIhwfvpYmPIYdK,174992,4
0.621,0.883,1,-4.819,1,0.0304,0.00796,0.00336,0.114,0.304,104.018,audio_features,5XT8mK0cvCkx6Sx7Z7igmI,spotify:track:5XT8mK0cvCkx6Sx7Z7igmI,https://api.spotify.com/v1/tracks/5XT8mK0cvCkx6Sx7Z7igmI,https://api.spotify.com/v1/audio-analysis/5XT8mK0cvCkx6Sx7Z7igmI,233173,4
0.448,0.632,5,-4.083,1,0.0297,0.134,0.0,0.317,0.418,76.968,audio_features,2z5t8IRRtt5vwkSzP9umJo,spotify:track:2z5t8IRRtt5vwkSzP9umJo,https://api.spotify.com/v1/tracks/2z5t8IRRtt5vwkSzP9umJo,https://api.spotify.com/v1/audio-analysis/2z5t8IRRtt5vwkSzP9umJo,182086,4
0.479,0.926,10,-2.014,1,0.0495,0.0686,0.0,0.0983,0.564,140.154,audio_features,1hgINxfKQlJOikzd9skvC2,spotify:track:1hgINxfKQlJOikzd9skvC2,https://api.spotify.com/v1/tracks/1hgINxfKQlJOikzd9skvC2,https://api.spotify.com/v1/audio-analysis/1hgINxfKQlJOikzd9skvC2,165836,4
0.423,0.887,1,-2.97,1,0.0537,0.0362,0.0,0.243,0.892,169.975,audio_features,5owS9iWWGd6mDlFjUFzBsw,spotify:track:5owS9iWWGd6mDlFjUFzBsw,https://api.spotify.com/v1/tracks/5owS9iWWGd6mDlFjUFzBsw,https://api.spotify.com/v1/audio-analysis/5owS9iWWGd6mDlFjUFzBsw,169293,4
0.498,0.764,4,-5.006,1,0.0309,0.123,3.07e-05,0.119,0.489,147.984,audio_features,73zawW1ttszLRgT9By826D,spotify:track:73zawW1ttszLRgT9By826D,https://api.spotify.com/v1/tracks/73zawW1ttszLRgT9By826D,https://api.spotify.com/v1/audio-analysis/73zawW1ttszLRgT9By826D,191231,4
0.442,0.644,10,-5.787,0,0.0378,0.347,1.73e-06,0.128,0.34,117.379,audio_features,6d3QUBsiAw3aZI6F2mMhzk,spotify:track:6d3QUBsiAw3aZI6F2mMhzk,https://api.spotify.com/v1/tracks/6d3QUBsiAw3aZI6F2mMhzk,https://api.spotify.com/v1/audio-analysis/6d3QUBsiAw3aZI6F2mMhzk,216573,4
0.559,0.704,2,-7.686,1,0.0338,0.0177,0.0,0.0821,0.422,89.985,audio_features,3eNOyXmzuA46bUvi8FkIoW,spotify:track:3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/tracks/3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/audio-analysis/3eNOyXmzuA46bUvi8FkIoW,187269,4
0.659,0.865,7,-4.416,1,0.0541,0.0164,0.0,0.134,0.761,126.998,audio_features,0GdZqKPBrvkpo7mk2OyHtf,spotify:track:0GdZqKPBrvkpo7mk2OyHtf,https://api.spotify.com/v1/tracks/0GdZqKPBrvkpo7mk2OyHtf,https://api.spotify.com/v1/audio-analysis/0GdZqKPBrvkpo7mk2OyHtf,201485,4
0.442,0.608,6,-6.262,1,0.0331,0.524,0.0,0.185,0.378,159.779,audio_features,10kDUCSM3OZ99MfMcRboZB,spotify:track:10kDUCSM3OZ99MfMcRboZB,https://api.spotify.com/v1/tracks/10kDUCSM3OZ99MfMcRboZB,https://api.spotify.com/v1/audio-analysis/10kDUCSM3OZ99MfMcRboZB,181533,4
0.509,0.793,1,-3.229,1,0.0376,0.25,0.0,0.236,0.767,165.964,audio_features,0ayd4fDb6rMZl9uqCY3Hzl,spotify:track:0ayd4fDb6rMZl9uqCY3Hzl,https://api.spotify.com/v1/tracks/0ayd4fDb6rMZl9uqCY3Hzl,https://api.spotify.com/v1/audio-analysis/0ayd4fDb6rMZl9uqCY3Hzl,227892,4
0.484,0.753,2,-5.23,1,0.0503,0.11,5.95e-06,0.193,0.281,80.995,audio_features,4bARASJEokNacSYtEhoNBp,spotify:track:4bARASJEokNacSYtEhoNBp,https://api.spotify.com/v1/tracks/4bARASJEokNacSYtEhoNBp,https://api.spotify.com/v1/audio-analysis/4bARASJEokNacSYtEhoNBp,216673,4
0.585,0.854,11,-5.693,0,0.0593,0.0529,0.0,0.137,0.328,119.99,audio_features,28dwWN6sZQGBSZuMdCbbQY,spotify:track:28dwWN6sZQGBSZuMdCbbQY,https://api.spotify.com/v1/tracks/28dwWN6sZQGBSZuMdCbbQY,https://api.spotify.com/v1/audio-analysis/28dwWN6sZQGBSZuMdCbbQY,219303,4
0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,103u49mLoJUge83B1CnLxI,spotify:track:103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/tracks/103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/audio-analysis/103u49mLoJUge83B1CnLxI,167535,4
0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,audio_features,2kE2HFBFkJ0VMw3igxYohz,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,142520,4
0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,audio_features,0wXThIDxO3YRJCpPgnmbkw,spotify:track:0wXThIDxO3YRJCpPgnmbkw,https://api.spotify.com/v1/tracks/0wXThIDxO3YRJCpPgnmbkw,https://api.spotify.com/v1/audio-analysis/0wXThIDxO3YRJCpPgnmbkw,179294,4
0.529,0.866,3,-5.816,0,0.0452,0.00281,0.00526,0.0287,0.55,116.004,audio_features,2eGvz6O6tVnh9nKiitDEhZ,spotify:track:2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/tracks/2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/audio-analysis/2eGvz6O6tVnh9nKiitDEhZ,163600,4
0.522,0.223,1,-9.561,0,0.0345,0.753,0.0,0.165,0.439,97.045,audio_features,4dtIxANFBU6CfhI9c2hf2g,spotify:track:4dtIxANFBU6CfhI9c2hf2g,https://api.spotify.com/v1/tracks/4dtIxANFBU6CfhI9c2hf2g,https://api.spotify.com/v1/audio-analysis/4dtIxANFBU6CfhI9c2hf2g,194440,4
0.764,0.758,9,-5.44,1,0.0316,0.0557,1.45e-05,0.102,0.669,112.01,audio_features,0svx82ZXx8NlIwf7hihUNa,spotify:track:0svx82ZXx8NlIwf7hihUNa,https://api.spotify.com/v1/tracks/0svx82ZXx8NlIwf7hihUNa,https://api.spotify.com/v1/audio-analysis/0svx82ZXx8NlIwf7hihUNa,207893,4
0.538,0.842,9,-5.309,1,0.0816,0.0223,0.000341,0.257,0.505,125.989,audio_features,1MCUz8U559nGEN377EHHaY,spotify:track:1MCUz8U559nGEN377EHHaY,https://api.spotify.com/v1/tracks/1MCUz8U559nGEN377EHHaY,https://api.spotify.com/v1/audio-analysis/1MCUz8U559nGEN377EHHaY,195358,4
0.661,0.707,7,-7.19,1,0.0285,0.628,1.85e-06,0.0852,0.385,105.917,audio_features,2hNQDbZcN3vqRAuwiz7poI,spotify:track:2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/tracks/2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/audio-analysis/2hNQDbZcN3vqRAuwiz7poI,172853,4
0.404,0.835,1,-6.193,0,0.0789,0.195,0.0,0.326,0.535,175.914,audio_features,12qLkwjMVp1eTvHfjl2M5g,spotify:track:12qLkwjMVp1eTvHfjl2M5g,https://api.spotify.com/v1/tracks/12qLkwjMVp1eTvHfjl2M5g,https://api.spotify.com/v1/audio-analysis/12qLkwjMVp1eTvHfjl2M5g,185939,4
0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,audio_features,3fonAuTvuI5KMcmnueLAPq,spotify:track:3fonAuTvuI5KMcmnueLAPq,https://api.spotify.com/v1/tracks/3fonAuTvuI5KMcmnueLAPq,https://api.spotify.com/v1/audio-analysis/3fonAuTvuI5KMcmnueLAPq,199875,3
0.444,0.826,5,-5.475,1,0.0364,0.0387,0.0,0.324,0.298,78.037,audio_features,11VDLa4XbXDIPC6rxbpAy1,spotify:track:11VDLa4XbXDIPC6rxbpAy1,https://api.spotify.com/v1/tracks/11VDLa4XbXDIPC6rxbpAy1,https://api.spotify.com/v1/audio-analysis/11VDLa4XbXDIPC6rxbpAy1,193973,4
0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944,audio_features,2dPwBKr5uJeCeyd5IoWi8W,spotify:track:2dPwBKr5uJeCeyd5IoWi8W,https://api.spotify.com/v1/tracks/2dPwBKr5uJeCeyd5IoWi8W,https://api.spotify.com/v1/audio-analysis/2dPwBKr5uJeCeyd5IoWi8W,220146,4
0.544,0.875,0,-4.608,1,0.0411,0.0175,0.0,0.122,0.481,115.017,audio_features,1TiAmIJNwfRmneV5iyTdMG,spotify:track:1TiAmIJNwfRmneV5iyTdMG,https://api.spotify.com/v1/tracks/1TiAmIJNwfRmneV5iyTdMG,https://api.spotify.com/v1/audio-analysis/1TiAmIJNwfRmneV5iyTdMG,210200,4
0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,audio_features,30LZU3ReFIndjHLfaahreM,spotify:track:30LZU3ReFIndjHLfaahreM,https://api.spotify.com/v1/tracks/30LZU3ReFIndjHLfaahreM,https://api.spotify.com/v1/audio-analysis/30LZU3ReFIndjHLfaahreM,237493,3
0.683,0.554,6,-7.487,0,0.05,0.379,0.00011,0.0845,0.452,85.455,audio_features,6DHPLbudo5JXNdUlG7zDcC,spotify:track:6DHPLbudo5JXNdUlG7zDcC,https://api.spotify.com/v1/tracks/6DHPLbudo5JXNdUlG7zDcC,https://api.spotify.com/v1/audio-analysis/6DHPLbudo5JXNdUlG7zDcC,181499,4
0.463,0.595,0,-5.952,1,0.0282,0.169,0.027,0.359,0.454,162.983,audio_features,2d3KkBpDlOCLT5Wlhrwhfd,spotify:track:2d3KkBpDlOCLT5Wlhrwhfd,https://api.spotify.com/v1/tracks/2d3KkBpDlOCLT5Wlhrwhfd,https://api.spotify.com/v1/audio-analysis/2d3KkBpDlOCLT5Wlhrwhfd,206929,4
0.616,0.624,11,-5.975,1,0.0425,0.593,0.0,0.133,0.312,145.865,audio_features,3pBYIDSYwHpGMjq0nss6KZ,spotify:track:3pBYIDSYwHpGMjq0nss6KZ,https://api.spotify.com/v1/tracks/3pBYIDSYwHpGMjq0nss6KZ,https://api.spotify.com/v1/audio-analysis/3pBYIDSYwHpGMjq0nss6KZ,184787,4
0.441,0.793,1,-5.307,1,0.0431,0.14,0.0,0.068,0.348,156.147,audio_features,7BH39iq4k2366YgJgbf8b4,spotify:track:7BH39iq4k2366YgJgbf8b4,https://api.spotify.com/v1/tracks/7BH39iq4k2366YgJgbf8b4,https://api.spotify.com/v1/audio-analysis/7BH39iq4k2366YgJgbf8b4,207533,4
0.696,0.555,11,-7.035,1,0.0353,0.0603,0.0,0.175,0.577,104.989,audio_features,6vsa5VDsIaWC8oJnowU65l,spotify:track:6vsa5VDsIaWC8oJnowU65l,https://api.spotify.com/v1/tracks/6vsa5VDsIaWC8oJnowU65l,https://api.spotify.com/v1/audio-analysis/6vsa5VDsIaWC8oJnowU65l,191627,4
0.375,0.75,5,-4.048,1,0.0328,0.345,9.15e-06,0.0943,0.565,178.636,audio_features,23bEisUvcSmIELLy4CMhkN,spotify:track:23bEisUvcSmIELLy4CMhkN,https://api.spotify.com/v1/tracks/23bEisUvcSmIELLy4CMhkN,https://api.spotify.com/v1/audio-analysis/23bEisUvcSmIELLy4CMhkN,196027,3
0.604,0.881,11,-4.036,1,0.0544,0.0272,0.0,0.263,0.74,104.942,audio_features,1pmBuw9a3r467tlzVZj0P4,spotify:track:1pmBuw9a3r467tlzVZj0P4,https://api.spotify.com/v1/tracks/1pmBuw9a3r467tlzVZj0P4,https://api.spotify.com/v1/audio-analysis/1pmBuw9a3r467tlzVZj0P4,179229,4
0.846,0.545,5,-7.826,1,0.0736,0.178,6.23e-06,0.0989,0.268,122.029,audio_features,4UkUxO2WlKLc0Q1iEutGGh,spotify:track:4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/tracks/4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/audio-analysis/4UkUxO2WlKLc0Q1iEutGGh,192787,4
0.788,0.773,11,-5.044,0,0.0354,0.403,0.0,0.519,0.937,129.963,audio_features,4PFTO7EacpZMyuTa5dZGml,spotify:track:4PFTO7EacpZMyuTa5dZGml,https://api.spotify.com/v1/tracks/4PFTO7EacpZMyuTa5dZGml,https://api.spotify.com/v1/audio-analysis/4PFTO7EacpZMyuTa5dZGml,229475,4
0.747,0.577,9,-7.775,0,0.0262,0.669,0.00511,0.121,0.501,96.996,audio_features,2500EpUpryOBJX0rO8fDuB,spotify:track:2500EpUpryOBJX0rO8fDuB,https://api.spotify.com/v1/tracks/2500EpUpryOBJX0rO8fDuB,https://api.spotify.com/v1/audio-analysis/2500EpUpryOBJX0rO8fDuB,261068,4
0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,audio_features,7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh,162768,4
0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,audio_features,6VciS3dRMpZhJiDxT8ArFi,spotify:track:6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/tracks/6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/audio-analysis/6VciS3dRMpZhJiDxT8ArFi,190000,4
